,cover,cover_x,cover_y,id,is_new,playable,rate,title,url,actor,country,director,language,launch_time,runtime,scriptwriter,summary,type
0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg,2000,2963,1292052,False,True,9.7,肖申克的救赎,https://movie.douban.com/subject/1292052/,"['蒂姆·罗宾斯', '摩根·弗里曼', '鲍勃·冈顿', '威廉姆·赛德勒', '克兰西·布朗', '吉尔·贝罗斯', '马克·罗斯顿', '詹姆斯·惠特摩', '杰弗里·德曼', '拉里·布兰登伯格', '尼尔·吉恩托利', '布赖恩·利比', '大卫·普罗瓦尔', '约瑟夫·劳格诺', '祖德·塞克利拉', '保罗·麦克兰尼', '芮妮·布莱恩', '阿方索·弗里曼', 'V·J·福斯特', '弗兰克·梅德拉诺', '马克·迈尔斯', '尼尔·萨默斯', '耐德·巴拉米', '布赖恩·戴拉特', '唐·麦克马纳斯']",美国,弗兰克·德拉邦特,英语,1994-09-10(多伦多电影节),142分钟,"['弗兰克·德拉邦特 ', ' 斯蒂芬·金']","20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为肖申克的监狱内，希望似乎虚无缥缈，终身监禁的惩罚无疑注定了安迪接下来灰暗绝望的人生。未过多久，安迪尝试接近囚犯中颇有声望的瑞德（摩根·弗里曼 Morgan Freeman 饰），请求对方帮自己搞来小锤子。以此为契机，二人逐渐熟稔，安迪也仿佛在鱼龙混杂、罪恶横生、黑白混淆的牢狱中找到属于自己的求生之道。他利用自身的专业知识，帮助监狱管理层逃税、洗黑钱，同时凭借与瑞德的交往在犯人中间也渐渐受到礼遇。表面看来，他已如瑞德那样对那堵高墙从憎恨转变为处之泰然，但是对自由的渴望仍促使他朝着心中的希望和目标前进。而关于其罪行的真相，似乎更使这一切朝前推进了一步……
                                        
                                    　　本片根据著名作家斯蒂芬·金（Stephen Edwin King）的...","['剧情', '犯罪']"
1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561716440.jpg,600,889,1291546,False,True,9.6,霸王别姬,https://movie.douban.com/subject/1291546/,"['张国荣', '张丰毅', '巩俐', '葛优', '英达', '蒋雯丽', '吴大维', '吕齐', '雷汉', '尹治', '马明威', '费振翔', '智一桐', '李春', '赵海龙', '李丹', '童弟', '沈慧芬', '黄斐']",中国大陆 / 中国香港,陈凯歌,汉语普通话,1993-01-01(中国香港),171 分钟,"['芦苇 ', ' 李碧华']","段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。
                                    
                                　　段小楼在认为该成家立业之时迎娶了名妓菊仙（巩俐），致使程蝶衣认定菊仙是可耻的第三者，使段小楼做了叛徒，自此，三人围绕一出《霸王别姬》生出的爱恨情仇战开始随着时代风云的变迁不断升级，终酿成悲剧。","['剧情', '爱情', '同性']"
2,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559011361.jpg,2445,3229,1292720,False,True,9.5,阿甘正传,https://movie.douban.com/subject/1292720/,"['汤姆·汉克斯', '罗宾·怀特', '加里·西尼斯', '麦凯尔泰·威廉逊', '莎莉·菲尔德', '海利·乔·奥斯蒙', '迈克尔·康纳·亨弗里斯', '哈罗德·G·赫瑟姆', '山姆·安德森', '伊俄涅·M·特雷奇', '彼得·道博森', '希芳·法隆', '伊丽莎白·汉克斯', '汉娜·豪尔', '克里斯托弗·琼斯', '罗布·兰德里', '杰森·麦克奎尔', '桑尼·施罗耶', '艾德·戴维斯', '丹尼尔C.斯瑞派克', '大卫·布里斯宾', '德博拉·麦克蒂尔', '艾尔·哈林顿', '阿非莫·奥米拉', '约翰·沃德斯塔德', '迈克尔·伯吉斯', '埃里克·安德伍德', '拜伦·明斯', '斯蒂芬·布吉格沃特', '约翰·威廉·高尔特', '希拉里·沙普兰', '伊莎贝尔·罗斯', '理查德·达历山德罗', '迪克·史迪威', '迈克尔-杰斯', '杰弗里·布莱克', '瓦妮莎·罗斯', '迪克·卡维特', '马拉·苏查雷特扎', '乔·阿拉斯奇', 'W·本森·泰瑞']",美国,罗伯特·泽米吉斯,英语,1994-06-23(洛杉矶首映),142分钟,"['艾瑞克·罗斯 ', ' 温斯顿·格鲁姆']","阿甘（汤姆·汉克斯 饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。
                                    
                                　　阿甘像普通孩子一样上学，并且认识了一生的朋友和至爱珍妮（罗宾·莱特·潘 饰），在珍妮和妈妈的爱护下，阿甘凭着上帝赐予的“飞毛腿”开始了一生不停的奔跑。
                                    
                                　　阿甘成为橄榄球巨星、越战英雄、乒乓球外交使者、亿万富翁，但是，他始终忘不了珍妮，几次匆匆的相聚和离别，更是加深了阿甘的思念。
                                    
                                　　有一天，阿甘收到珍妮的信，他们终于又要见面……","['剧情', '爱情']"
3,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg,658,980,1295644,False,True,9.4,这个杀手不太冷,https://movie.douban.com/subject/1295644/,"['让·雷诺', '娜塔莉·波特曼', '加里·奥德曼', '丹尼·爱罗', '彼得·阿佩尔', '迈克尔·巴达鲁科', '艾伦·格里尼', '伊丽莎白·瑞根', '卡尔·马图斯维奇', '弗兰克·赛格', '麦温', '乔治·马丁', '罗伯特·拉萨多', '亚当·布斯奇', '马里奥·托迪斯科', '萨米·纳塞利']",法国,吕克·贝松,英语 / 意大利语 / 法语,1994-09-14(法国),110分钟(剧场版),['吕克·贝松'],"里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。
                                    
                                　　女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……","['剧情', '动作', '犯罪']"
4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg,2015,3000,1292063,False,True,9.5,美丽人生,https://movie.douban.com/subject/1292063/,"['罗伯托·贝尼尼', '尼可莱塔·布拉斯基', '乔治·坎塔里尼', '朱斯蒂诺·杜拉诺', '赛尔乔·比尼·布斯特里克', '玛丽萨·帕雷德斯', '霍斯特·布赫霍尔茨', '利迪娅·阿方西', '朱利亚娜·洛约迪切', '亚美利哥·丰塔尼', '彼得·德·席尔瓦', '弗朗西斯·古佐', '拉法埃拉·莱博罗尼', '克劳迪奥·阿方西', '吉尔·巴罗尼', '马西莫·比安奇', '恩尼奥·孔萨尔维', '吉安卡尔洛·科森蒂诺', '阿伦·克雷格', '汉尼斯·赫尔曼', '弗兰科·梅斯科利尼', '安东尼奥·普雷斯特', '吉娜·诺维勒', '理查德·塞梅尔', '安德烈提多娜', '迪尔克·范登贝格', '奥梅罗·安东努蒂']",意大利,罗伯托·贝尼尼,意大利语 / 德语 / 英语,1997-12-20(意大利),116分钟,"['温琴佐·切拉米 ', ' 罗伯托·贝尼尼']","犹太青年圭多（罗伯托·贝尼尼）邂逅美丽的女教师多拉（尼可莱塔·布拉斯基），他彬彬有礼的向多拉鞠躬：“早安！公主！”。历经诸多令人啼笑皆非的周折后，天遂人愿，两人幸福美满的生活在一起。
                                    
                                　　然而好景不长，法西斯政权下，圭多和儿子被强行送往犹太人集中营。多拉虽没有犹太血统，毅然同行，与丈夫儿子分开关押在一个集中营里。聪明乐天的圭多哄骗儿子这只是一场游戏，奖品就是一辆大坦克，儿子快乐、天真的生活在纳粹的阴霾之中。尽管集中营的生活艰苦寂寞，圭多仍然带给他人很多快乐，他还趁机在纳粹的广播里问候妻子：“早安！公主！”
                                    
                                　　法西斯政权即将倾覆，纳粹的集中营很快就要接受最后的清理，圭多编给儿子的游戏该怎么结束？他们一家能否平安的度过这黑暗的年代呢？","['剧情', '喜剧', '爱情', '战争']"
5,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg,2015,3000,1292722,False,True,9.4,泰坦尼克号,https://movie.douban.com/subject/1292722/,"['莱昂纳多·迪卡普里奥', '凯特·温丝莱特', '比利·赞恩', '凯西·贝茨', '弗兰西丝·费舍', '格劳瑞亚·斯图尔特', '比尔·帕克斯顿', '伯纳德·希尔', '大卫·沃纳', '维克多·加博', '乔纳森·海德', '苏茜·爱米斯', '刘易斯·阿伯内西', '尼古拉斯·卡斯柯恩', '阿那托利·萨加洛维奇', '丹尼·努齐', '杰森·贝瑞', '伊万·斯图尔特', '艾恩·格拉法德', '乔纳森·菲利普斯', '马克·林赛·查普曼', '理查德·格拉翰', '保罗·布赖特威尔', '艾瑞克·布里登', '夏洛特·查顿', '博纳德·福克斯', '迈克尔·英塞恩', '法妮·布雷特', '马丁·贾维斯', '罗莎琳·艾尔斯', '罗切尔·罗斯', '乔纳森·伊万斯-琼斯', '西蒙·克雷恩', '爱德华德·弗莱彻', '斯科特·安德森', '马丁·伊斯特', '克雷格·凯利', '格雷戈里·库克', '利亚姆·图伊', '詹姆斯·兰开斯特', '艾尔莎·瑞雯', '卢·帕尔特', '泰瑞·佛瑞斯塔', '凯文·德·拉·诺伊']",美国,詹姆斯·卡梅隆,英语 / 意大利语 / 德语 / 俄语,1998-04-03(中国大陆),194分钟,['詹姆斯·卡梅隆'],"1912年4月10日，号称 “世界工业史上的奇迹”的豪华客轮泰坦尼克号开始了自己的处女航，从英国的南安普顿出发驶往美国纽约。富家少女罗丝（凯特•温丝莱特）与母亲及未婚夫卡尔坐上了头等舱；另一边，放荡不羁的少年画家杰克（莱昂纳多·迪卡普里奥）也在码头的一场赌博中赢得了下等舱的船票。
                                    
                                　　罗丝厌倦了上流社会虚伪的生活，不愿嫁给卡尔，打算投海自尽，被杰克救起。很快，美丽活泼的罗丝与英俊开朗的杰克相爱，杰克带罗丝参加下等舱的舞会、为她画像，二人的感情逐渐升温。
                                    
                                　　1912年4月14日，星期天晚上，一个风平浪静的夜晚。泰坦尼克号撞上了冰山，“永不沉没的”泰坦尼克号面临沉船的命运，罗丝和杰克刚萌芽的爱情也将经历生死的考验。","['剧情', '爱情', '灾难']"
6,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.jpg,1080,1560,1291561,False,False,9.3,千与千寻,https://movie.douban.com/subject/1291561/,"['柊瑠美', '入野自由', '夏木真理', '菅原文太', '中村彰男', '玉井夕海', '神木隆之介', '内藤刚志', '泽口靖子', '我修院达也', '大泉洋', '小林郁夫', '上条恒彦', '小野武彦']",日本,宫崎骏,日语,2019-06-21(中国大陆),125分钟,['宫崎骏'],"千寻和爸爸妈妈一同驱车前往新家，在郊外的小路上不慎进入了神秘的隧道——他们去到了另外一个诡异世界—一个中世纪的小镇。远处飘来食物的香味，爸爸妈妈大快朵颐，孰料之后变成了猪！这时小镇上渐渐来了许多样子古怪、半透明的人。
                                    
                                　　千寻仓皇逃出，一个叫小白的人救了他，喂了她阻止身体消 失的药，并且告诉她怎样去找锅炉爷爷以及汤婆婆，而且必须获得一份工作才能不被魔法变成别的东西。
                                    
                                　　千寻在小白的帮助下幸运地获得了一份在浴池打杂的工作。渐渐她不再被那些怪模怪样的人吓倒，并从小玲那儿知道了小白是凶恶的汤婆婆的弟子。
                                    
                                　　一次，千寻发现小白被一群白色飞舞的纸人打伤，为了救受伤的小白，她用河神送给她的药丸驱出了小白身体内的封印以及守封印的小妖精，但小白还是没有醒过来。
                                    
                                　　为了救小白，千寻又踏上了她的冒险之旅。","['剧情', '动画', '奇幻']"
7,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg,580,856,1295124,False,True,9.5,辛德勒的名单,https://movie.douban.com/subject/1295124/,"['连姆·尼森', '本·金斯利', '拉尔夫·费因斯', '卡罗琳·古多尔', '乔纳森·萨加尔', '艾伯丝·戴维兹', '马尔戈萨·格贝尔', '马克·伊瓦涅', '碧翠斯·马科拉', '安德烈·瑟韦林', '弗里德里希·冯·图恩', '克齐斯茨托夫·拉夫特', '诺伯特·魏塞尔']",美国,史蒂文·斯皮尔伯格,英语 / 希伯来语 / 德语 / 波兰语,1993-11-30(华盛顿首映),195分钟,"['托马斯·肯尼利 ', ' 斯蒂文·泽里安']","1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。
                                    
                                　　1943年，克拉科夫的犹太人遭到了惨绝人寰的大屠杀，辛德勒目睹这一切，受到了极大的震撼，他贿赂军官，让自己的工厂成为集中营的附属劳役营，在那些疯狂屠杀的日子里，他的工厂也成为了犹太人的避难所。
                                    
                                　　1944年，德国战败前夕，屠杀犹太人的行动越发疯狂，辛德勒向德军军官开出了1200人的名单，倾家荡产买下了这些犹太人的生命。在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。","['剧情', '历史', '战争']"
8,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg,2229,3300,3541415,False,True,9.3,盗梦空间,https://movie.douban.com/subject/3541415/,"['莱昂纳多·迪卡普里奥', '约瑟夫·高登-莱维特', '艾伦·佩吉', '汤姆·哈迪', '渡边谦', '迪利普·劳', '基里安·墨菲', '汤姆·贝伦杰', '玛丽昂·歌迪亚', '皮特·波斯尔思韦特', '迈克尔·凯恩', '卢卡斯·哈斯', '李太力', '克莱尔·吉尔蕾', '马格努斯·诺兰', '泰勒·吉蕾', '乔纳森·吉尔', '水源士郎', '冈本玉二', '厄尔·卡梅伦', '瑞恩·海沃德', '米兰达·诺兰', '拉什·费加', '蒂姆·科勒赫', '妲露拉·莱莉']",美国 / 英国,克里斯托弗·诺兰,英语 / 日语 / 法语,2010-09-01(中国大陆),148分钟,['克里斯托弗·诺兰'],道姆·柯布（莱昂纳多·迪卡普里奥 Leonardo DiCaprio 饰）与同事阿瑟（约瑟夫·戈登-莱维特 Joseph Gordon-Levitt 饰）和纳什（卢卡斯·哈斯 Lukas Haas 饰）在一次针对日本能源大亨齐藤（渡边谦 饰）的盗梦行动中失败，反被齐藤利用。齐藤威逼利诱因遭通缉而流亡海外的柯布帮他拆分他竞争对手的公司，采取极端措施在其唯一继承人罗伯特·费希尔（希里安·墨菲 Cillian Murphy 饰）的深层潜意识中种下放弃家族公司、自立门户的想法。为了重返美国，柯布偷偷求助于岳父迈尔斯（迈克尔·凯恩 Michael Caine 饰），吸收了年轻的梦境设计师艾里阿德妮（艾伦·佩吉 Ellen Page 饰）、梦境演员艾姆斯（汤姆·哈迪 Tom Hardy 饰）和药剂师约瑟夫（迪利普·劳 Dileep Rao 饰）加入行动。在一层层...,"['剧情', '科幻', '悬疑', '冒险']"
9,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p524964016.jpg,1433,2028,3011091,False,True,9.3,忠犬八公的故事,https://movie.douban.com/subject/3011091/,"['理查·基尔', '萨拉·罗默尔', '琼·艾伦', '罗比·萨布莱特', '艾瑞克·阿瓦利', '田川洋行', '杰森·亚历山大', '罗伯特·卡普荣']",美国 / 英国,拉斯·霍尔斯道姆,英语 / 日语,2009-06-13(西雅图电影节),93分钟,"['斯蒂芬·P·林赛 ', ' 新藤兼人']",八公（Forest 饰）是一条谜一样的犬，因为没有人知道它从哪里来。教授帕克（理查·基尔 Richard Gere 饰）在小镇的火车站拣到一只走失的小狗，冥冥中似乎注定小狗和帕克教授有着某种缘分，帕克一抱起这只小狗就再也放不下来，最终，帕克对小狗八公的疼爱感化了起初极力反对养狗的妻子卡特（琼·艾伦 Joan Allen 饰）。八公在帕克的呵护下慢慢长大，帕克上班时八公会一直把他送到车站，下班时八公也会早早便爬在车站等候，八公的忠诚让小镇的人家对它更加疼爱。有一天，八公在帕克要上班时表现异常，居然玩起了以往从来不会的捡球游戏，八公的表现让帕克非常满意，可是就是在那天，帕克因病去世。帕克的妻子、女儿安迪（萨拉·罗默尔 Sarah Roemer 饰）及女婿迈克尔（罗比·萨布莱特 Robbie Sublett 饰）怀着无比沉痛的心情埋葬了帕克，可是不明就里的...,['剧情']
10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg,3000,4447,2131459,False,True,9.3,机器人总动员,https://movie.douban.com/subject/2131459/,"['本·贝尔特', '艾丽莎·奈特', '杰夫·格尔林', '佛莱德·威拉特', '西格妮·韦弗', 'MacInTalk', '约翰·拉岑贝格', '凯茜·纳基麦', '泰迪·牛顿', '鲍伯·伯根', '洛丽·理查德森', '吉姆·瓦德', '彼特·道格特', '安德鲁·斯坦顿', '杰夫·皮金', '约翰·齐甘', '米凯·麦高万', '雪莉·琳恩', '克莱特·惠特克', '唐纳德·富利洛夫', '罗里·艾伦', '杰斯·哈梅尔', '拉瑞恩·纽曼', '扬·拉布森', '保罗·伊丁']",美国,安德鲁·斯坦顿,英语,2008-06-27(美国),98分钟,"['安德鲁·斯坦顿 ', ' 吉姆·里尔顿 ', ' 彼特·道格特']","公元2805年，人类文明高度发展，却因污染和生活垃圾大量增加使得地球不再适于人类居住。地球人被迫乘坐飞船离开故乡，进行一次漫长无边的宇宙之旅。临行前他们委托Buynlarge的公司对地球垃圾进行清理，该公司开发了名为WALL·E（Waste Allocation Loa d Lifters – Earth 地球废品分装员）的机器人担当此重任。
                                    
                                　　这些机器人按照程序日复一日、年复一年辛勤工作，但随着时间的流逝和恶劣环境的侵蚀，WALL·E们接连损坏、停止运动。最后只有一个仍在进行这项似乎永无止境的工作。经历了漫长的岁月，它开始拥有了自己的意识。它喜欢将收集来的宝贝小心翼翼藏起，喜欢收工后看看几百年前的歌舞片，此外还有一只蟑螂朋友作伴。直到有一天，一艘来自宇宙的飞船打破了它一成不变的生活……
                                    
                                　　本片荣获2009年第81届奥斯卡最佳动画长片奖。","['爱情', '科幻', '动画', '冒险']"
11,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1505392928.jpg,1960,3000,1296141,False,False,9.6,控方证人,https://movie.douban.com/subject/1296141/,"['泰隆·鲍华', '玛琳·黛德丽', '查尔斯·劳顿', '爱尔莎·兰切斯特', '约翰·威廉姆斯', '亨利·丹尼尔', '伊安·沃尔夫', '托林·撒切尔', '诺玛·威登', '尤娜·奥康纳', '茹塔·李']",美国,比利·怀德,英语 / 德语,1957-12-17(美国),116分钟,"['阿加莎·克里斯蒂 ', ' 比利·怀德 ', ' 哈里·库尼兹']",伦敦著名刑案辩护律师韦菲爵士（查尔斯•劳顿 Charles Laughton 饰）接受了心脏病治疗，但是身体依旧虚弱，第一天回家休养，护士一直严厉监督他服药，并杜绝烟酒。管家为了便于上楼，还专门为他修了电梯。但是，种种关心照顾，对于这位桀骜不驯、牙尖嘴利的大律师根本不起作用，反倒是一纸诉状令他倍感兴奋。律师梅休和当事人沃尔（泰隆•鲍华 Tyrone Power饰）登门拜访，请他出山打官司。原来，沃尔结识了富婆，两人相见甚欢，虽然仆人对他发明的打蛋器充满鄙夷，但是富婆却对他充满爱意，甚至为他修改了遗嘱，把8万英镑留给了他。然而，富婆却惨遭毒手。于是，沃尔成为警方的头号嫌疑犯。他的唯一证人是妻子克里斯汀（玛琳•黛德丽 Marlene Dietrich饰），然而后者登门时的冷漠与淡定，令韦菲爵士怀疑这其中另有隐情。在扑朔迷离的案件背后，隐藏着一个个环环相扣...,"['剧情', '悬疑', '犯罪']"
12,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2206088801.jpg,4858,7200,1889243,False,True,9.3,星际穿越,https://movie.douban.com/subject/1889243/,"['马修·麦康纳', '安妮·海瑟薇', '杰西卡·查斯坦', '卡西·阿弗莱克', '迈克尔·凯恩', '马特·达蒙', '麦肯吉·弗依', '蒂莫西·柴勒梅德', '艾伦·伯斯汀', '约翰·利思戈', '韦斯·本特利', '大卫·吉亚西', '比尔·欧文', '托弗·戈瑞斯', '科莱特·沃夫', '弗朗西斯·X·麦卡蒂', '安德鲁·博尔巴', '乔什·斯图沃特', '莱雅·卡里恩斯', '利亚姆·迪金森', '杰夫·赫普内尔', '伊莱耶斯·加贝尔', '布鲁克·史密斯', '大卫·奥伊罗', '威廉姆·德瓦内', '拉什·费加', '格里芬·弗雷泽', '弗洛拉·诺兰']",美国 / 英国 / 加拿大 / 冰岛,克里斯托弗·诺兰,英语,2014-11-12(中国大陆),169分钟,"['乔纳森·诺兰 ', ' 克里斯托弗·诺兰']",近未来的地球黄沙遍野，小麦、秋葵等基础农作物相继因枯萎病灭绝，人类不再像从前那样仰望星空，放纵想象力和灵感的迸发，而是每日在沙尘暴的肆虐下倒数着所剩不多的光景。在家务农的前NASA宇航员库珀（马修·麦康纳 Matthew McConaughey 饰）接连在女儿墨菲（麦肯吉·弗依 Mackenzie Foy 饰）的书房发现奇怪的重力场现象，随即得知在某个未知区域内前NASA成员仍秘密进行一个拯救人类的计划。多年以前土星附近出现神秘虫洞，NASA借机将数名宇航员派遣到遥远的星系寻找适合居住的星球。在布兰德教授（迈克尔·凯恩 Michael Caine 饰）的劝说下，库珀忍痛告别了女儿，和其他三名专家教授女儿艾米莉亚·布兰德（安妮·海瑟薇 Anne Hathaway 饰）、罗米利（大卫·吉雅西 David Gyasi 饰）、多伊尔（韦斯·本特利 Wes B...,"['剧情', '科幻', '冒险']"
13,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910824951.jpg,491,655,1291549,False,True,9.3,放牛班的春天,https://movie.douban.com/subject/1291549/,"['热拉尔·朱尼奥', '弗朗索瓦·贝莱昂', '凯德·麦拉德', '让-保罗·博奈雷', '玛丽·布奈尔', '让-巴蒂斯特·莫尼耶', '马科森斯·珀林', '格雷戈里·加迪诺尔', '托马斯·布伦门塔尔', '西里尔·伯尔尼科特', '西蒙·法戈特', '泰奥杜尔·卡雷-卡赛尼', '菲利普·杜·詹纳兰德', '埃里克·德斯玛莱茨', '狄迪尔·弗拉蒙', '雅克·贝汉']",法国 / 瑞士 / 德国,克里斯托夫·巴拉蒂,法语,2004-10-16(中国大陆),97分钟,"['乔治·沙普罗 ', ' 勒·惠勒 ', ' 诺埃-诺尔 ', ' 克里斯托夫·巴拉蒂 ', ' 菲利普·洛佩斯-屈瓦尔']","1949年的法国乡村，音乐家克莱门特（杰勒德•尊诺 饰）到了一间外号叫“塘低”的男子寄宿学校当助理教师。学校里的学生大部分都是难缠的问题儿童，体罚在这里司空见惯，学校的校长（弗朗西斯•贝尔兰德 饰）只顾自己的前途，残暴高压。
                                    
                                　　性格沉静的克莱门特尝试用自己的方法改善这种状况，他重新创作音乐作品，组织合唱团，决定用音乐的方法来打开学生们封闭的心灵。
                                    
                                　　然而，事情并不顺利，克莱门特发现学生皮埃尔•莫安琦（尚•巴堤•莫里耶 饰）拥有非同一般的音乐天赋，但是单亲家庭长大的他，性格异常敏感孤僻，怎样释放皮埃尔的音乐才能，让克莱门特头痛不已；同时，他与皮埃尔母亲的感情也渐渐微妙起来。","['剧情', '音乐']"
14,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.jpg,997,1500,1292064,False,True,9.2,楚门的世界,https://movie.douban.com/subject/1292064/,"['金·凯瑞', '劳拉·琳妮', '艾德·哈里斯', '诺亚·艾默里奇', '娜塔莎·麦克艾霍恩']",美国,彼得·威尔,英语,1998-06-05(美国),103分钟,['安德鲁·尼科尔'],"楚门（金•凯瑞 Jim Carrey 饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。
                                    
                                　　直到有一天，他忽然发觉自己似乎一直在被人跟踪，无论他走到哪里，干什么事情。这种感觉愈来愈强烈。楚门决定不惜一切代价逃离这个他生活了30多年的地方，去寻找他的初恋女友。
                                    
                                　　但他却发现自己怎样也逃不出去。真相其实很残忍。","['剧情', '科幻']"
15,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg,3030,4364,3793023,False,False,9.2,三傻大闹宝莱坞,https://movie.douban.com/subject/3793023/,"['阿米尔·汗', '卡琳娜·卡普尔', '马达范', '沙尔曼·乔希', '奥米·瓦依达', '博曼·伊拉尼', '莫娜·辛格', '拉杰夫·拉宾德拉纳特安']",印度,拉吉库马尔·希拉尼,印地语 / 乌尔都语 / 英语,2011-12-08(中国大陆),171分钟(印度),"['维德胡·维诺德·乔普拉 ', ' 拉吉库马尔·希拉尼 ', ' 阿希贾特·乔希']","本片根据印度畅销书作家奇坦·巴哈特（Chetan Bhagat）的处女作小说《五点人》（Five Point Someone）改编而成。法兰（马德哈万 R Madhavan 饰）、拉杜（沙曼·乔希 Sharman Joshi 饰）与兰乔（阿米尔·汗 Aamir Khan 饰）是皇家工程学院的学生，三人共居一室，结为好友。在以严格著称的学院里，兰乔是个非常与众不同的学生，他不死记硬背，甚至还公然顶撞校长“病毒”（波曼·伊拉尼 Boman Irani 饰），质疑他的教学方法。他不仅鼓动法兰与拉杜去勇敢追寻理想，还劝说校长的二女儿碧雅（卡琳娜·卡普 Kareena Kapoor 饰）离开满眼铜臭的未婚夫。兰乔的特立独行引起了模范学生“消音器”（奥米·维嘉 Omi Vaidya 饰）的不满，他约定十年后再与兰乔一决高下，看哪种生活方式更能取得成功。
                                        
                                    　　本片获孟...","['剧情', '喜剧', '爱情', '歌舞']"
